band_00_mae,band_00_rmse,band_01_mae,band_01_rmse,band_02_mae,band_02_rmse,band_03_mae,band_03_rmse,band_04_mae,band_04_rmse,band_05_mae,band_05_rmse,band_06_mae,band_06_rmse,band_07_mae,band_07_rmse,band_08_mae,band_08_rmse,band_09_mae,band_09_rmse,band_10_mae,band_10_rmse,band_11_mae,band_11_rmse,band_12_mae,band_12_rmse,band_13_mae,band_13_rmse,band_14_mae,band_14_rmse,band_15_mae,band_15_rmse,band_16_mae,band_16_rmse,band_17_mae,band_17_rmse,band_18_mae,band_18_rmse,band_19_mae,band_19_rmse,band_20_mae,band_20_rmse,band_21_mae,band_21_rmse,band_22_mae,band_22_rmse,band_23_mae,band_23_rmse,band_24_mae,band_24_rmse,band_25_mae,band_25_rmse,band_26_mae,band_26_rmse,band_27_mae,band_27_rmse,band_28_mae,band_28_rmse,band_29_mae,band_29_rmse,band_30_mae,band_30_rmse,max_abs_err,mean_abs_err,mse,name,psnr_1,psnr_255,rmse
0.3304244577884674,0.33916962146759033,0.2283322662115097,0.23533329367637634,0.14739562571048737,0.15674392879009247,0.11701013892889023,0.12641844153404236,0.09262601286172867,0.11440464109182358,0.07023520022630692,0.08655557781457901,0.07594944536685944,0.09443562477827072,0.06962075084447861,0.08879689127206802,0.07115284353494644,0.091016486287117,0.07764232903718948,0.1000397801399231,0.07814019173383713,0.1007368415594101,0.07777039706707001,0.1002320647239685,0.07740530371665955,0.10010300576686859,0.07179467380046844,0.09418091177940369,0.07220922410488129,0.09483359754085541,0.09894468635320663,0.12835568189620972,0.07464015483856201,0.0997568666934967,0.07350638508796692,0.09846089035272598,0.07802403718233109,0.10233455151319504,0.08222105354070663,0.1082996353507042,0.09316737204790115,0.12838388979434967,0.10881976783275604,0.15483662486076355,0.11561068147420883,0.16505280137062073,0.1194186881184578,0.17797686159610748,0.11594662070274353,0.17656217515468597,0.11998201906681061,0.18378670513629913,0.11415514349937439,0.1725292205810547,0.12601640820503235,0.18822161853313446,0.11704278737306595,0.16062811017036438,0.13981935381889343,0.18965071439743042,0.1461734026670456,0.17907953262329102,0.9737675189971924,0.10907768458127975,0.022475365549325943,p010_smile_left,16.482932359789796,64.6137359684689,0.14991786267595314
0.331912636756897,0.33987754583358765,0.22460246086120605,0.22953477501869202,0.1432265192270279,0.1489807367324829,0.11107920110225677,0.11579707264900208,0.0669986829161644,0.07610116899013519,0.055708207190036774,0.06839321553707123,0.05762798711657524,0.07404576987028122,0.04954961687326431,0.06876399368047714,0.05115530267357826,0.07116104662418365,0.051517169922590256,0.07490645349025726,0.055104564875364304,0.0811765193939209,0.05998150631785393,0.08570552617311478,0.06077565252780914,0.0866117924451828,0.05628599971532822,0.07916566729545593,0.05634200572967529,0.07873161882162094,0.06228126958012581,0.08593214303255081,0.057513780891895294,0.08344295620918274,0.05737535282969475,0.0829390436410904,0.06135829538106918,0.0881350114941597,0.061505433171987534,0.09056038409471512,0.07111509889364243,0.10935860872268677,0.08596976101398468,0.13870969414710999,0.09135755896568298,0.15013079345226288,0.09631522744894028,0.16471023857593536,0.09319276362657547,0.1641201376914978,0.10180028527975082,0.1823093444108963,0.09667828679084778,0.1719793975353241,0.10496445000171661,0.1780272275209427,0.10669222474098206,0.17201973497867584,0.12173930555582047,0.184988871216774,0.12996399402618408,0.18088114261627197,0.9927313327789307,0.09135360270738602,0.019539833068847656,p010_smile_right,17.090791508315753,65.22159511699486,0.13978495294146526
0.33224767446517944,0.3417595326900482,0.2275858223438263,0.2373795062303543,0.14079724252223969,0.1522386521100998,0.10516252368688583,0.11648309230804443,0.06826143711805344,0.08703134953975677,0.06232106313109398,0.08374345302581787,0.06908506900072098,0.09487481415271759,0.06470153480768204,0.09197156876325607,0.06737459450960159,0.09542520344257355,0.0693671777844429,0.10024978965520859,0.073076032102108,0.1058383360505104,0.07664569467306137,0.10856468975543976,0.0775669664144516,0.10944672673940659,0.07335793972015381,0.10438134521245956,0.07414465397596359,0.10649354010820389,0.08324601501226425,0.11896508187055588,0.07639762759208679,0.11264194548130035,0.07725095003843307,0.11352646350860596,0.08265262097120285,0.11994632333517075,0.08092432469129562,0.11881480365991592,0.0904475674033165,0.13593091070652008,0.10844902694225311,0.1688663810491562,0.11131539940834045,0.17492778599262238,0.12054593116044998,0.194259911775589,0.1186704933643341,0.1929626762866974,0.12900696694850922,0.2122352123260498,0.12064900249242783,0.19580267369747162,0.13504497706890106,0.21416035294532776,0.12456414103507996,0.18923898041248322,0.1487436443567276,0.21933500468730927,0.1477104276418686,0.2016524225473404,0.989363431930542,0.10766430199146271,0.025603489950299263,p011_neutral_front,15.917008330141666,64.04781193882077,0.16001090572301396
0.3290860056877136,0.33866822719573975,0.2298407256603241,0.23937006294727325,0.14671118557453156,0.1583198755979538,0.11393614113330841,0.12556420266628265,0.09323100745677948,0.1157420203089714,0.07158259302377701,0.09251601994037628,0.07856118679046631,0.1032380685210228,0.07308582961559296,0.09970560669898987,0.0753600001335144,0.10426925122737885,0.08251532912254333,0.1139775961637497,0.0836629867553711,0.11656887829303741,0.08477839827537537,0.11760112643241882,0.08606923371553421,0.11873704195022583,0.08368530869483948,0.11555608361959457,0.08551628887653351,0.11783940345048904,0.10751616954803467,0.14726601541042328,0.08793804049491882,0.12325624376535416,0.08749371767044067,0.12302971631288528,0.09135119616985321,0.12660761177539825,0.09280728548765182,0.1294175386428833,0.10236424207687378,0.14897549152374268,0.11716753244400024,0.1777445673942566,0.12106835097074509,0.18439440429210663,0.12705688178539276,0.20125749707221985,0.12446211278438568,0.20017901062965393,0.12929362058639526,0.21043895184993744,0.12229901552200317,0.19523265957832336,0.13602472841739655,0.21673014760017395,0.12387433648109436,0.18051990866661072,0.1480133831501007,0.21616676449775696,0.15100476145744324,0.19712871313095093,0.986971378326416,0.11572961509227753,0.027395455166697502,p011_neutral_left,15.623214795058583,63.75401840373769,0.16551572483210622
0.33013251423835754,0.33900031447410583,0.22471724450588226,0.23281370103359222,0.13859307765960693,0.1480747014284134,0.1033359095454216,0.11261679977178574,0.06139171123504639,0.0784282311797142,0.055298034101724625,0.0776691883802414,0.06137765944004059,0.08860363811254501,0.05553306266665459,0.08510182797908783,0.05778973549604416,0.08761103451251984,0.05940178036689758,0.09289640933275223,0.06436518579721451,0.10114361345767975,0.06949300318956375,0.10523916035890579,0.07097092270851135,0.10681655257940292,0.06656000018119812,0.10001271218061447,0.06742861121892929,0.10193324089050293,0.07384215295314789,0.10959408432245255,0.06894919276237488,0.10715082287788391,0.06924155354499817,0.10692895203828812,0.0757908895611763,0.11671430617570877,0.07335235178470612,0.11487368494272232,0.08008069545030594,0.12818415462970734,0.09660443663597107,0.1598961353302002,0.10027562081813812,0.16828998923301697,0.1079343631863594,0.1857563555240631,0.10554992407560349,0.18414585292339325,0.11677828431129456,0.20494966208934784,0.10993527621030807,0.1909669190645218,0.12075135111808777,0.20038503408432007,0.11870522052049637,0.1892922818660736,0.1365368515253067,0.20629918575286865,0.1401214450597763,0.19679486751556396,0.9938753843307495,0.09939068555831909,0.023792631924152374,p011_neutral_right,16.235575139562922,64.36637874824203,0.15424860428591364
0.3331010639667511,0.3426027297973633,0.22832909226417542,0.2379099428653717,0.1413789540529251,0.15264509618282318,0.10596602410078049,0.11697956919670105,0.06797536462545395,0.08635672926902771,0.06208888441324234,0.08350082486867905,0.06878325343132019,0.09462495893239975,0.06378528475761414,0.09133864939212799,0.0663754940032959,0.09462974220514297,0.06792142987251282,0.09911899268627167,0.07180263102054596,0.10483117401599884,0.07558340579271317,0.10751369595527649,0.07622366398572922,0.10799983888864517,0.07136502116918564,0.10204963386058807,0.07170412689447403,0.10361916571855545,0.079849973320961,0.1149505153298378,0.07376518100500107,0.10955841094255447,0.07453689724206924,0.11030451953411102,0.07982024550437927,0.11661528795957565,0.07798300683498383,0.11550489068031311,0.08783368766307831,0.13311094045639038,0.1061190813779831,0.16677625477313995,0.1091030091047287,0.17329111695289612,0.11835554987192154,0.19288592040538788,0.11643397808074951,0.191767618060112,0.12687067687511444,0.2115604728460312,0.11863475292921066,0.19530293345451355,0.13279618322849274,0.21319855749607086,0.12322120368480682,0.189255028963089,0.14707602560520172,0.21858572959899902,0.14654485881328583,0.20146429538726807,0.988903284072876,0.10618311911821365,0.02529226616024971,p011_smile_front,15.970122565868149,64.10092617454725,0.15903542423073455
0.3304498791694641,0.33931830525398254,0.23054465651512146,0.23887507617473602,0.1475500464439392,0.15774530172348022,0.11486824601888657,0.12477178871631622,0.09188666194677353,0.11362619698047638,0.06866455078125,0.08827007561922073,0.07454957813024521,0.09783009439706802,0.06800944358110428,0.09314517676830292,0.0696060061454773,0.09671969711780548,0.0762268602848053,0.10652326047420502,0.0772039070725441,0.10879763960838318,0.0780571773648262,0.10905478149652481,0.07887841016054153,0.10956642031669617,0.07578602433204651,0.10545053333044052,0.07727731019258499,0.1073932945728302,0.09968697279691696,0.13834837079048157,0.07923687994480133,0.11245137453079224,0.0787772536277771,0.11216357350349426,0.08283454179763794,0.1160130426287651,0.08340519666671753,0.11726204305887222,0.09215571731328964,0.13611137866973877,0.10664435476064682,0.16635657846927643,0.11042172461748123,0.17306865751743317,0.11581885814666748,0.190294548869133,0.11291202157735825,0.1895844042301178,0.11832364648580551,0.20183376967906952,0.11112955212593079,0.18546514213085175,0.12509211897850037,0.20832598209381104,0.11359546333551407,0.17141009867191315,0.1379164308309555,0.20863431692123413,0.14084844291210175,0.1881023496389389,0.9903329014778137,0.10866405069828033,0.025095032528042793,p011_smile_left,16.004122370514466,64.13492597919357,0.15841411719932916
0.3310852348804474,0.3395332992076874,0.22521373629570007,0.2322971522808075,0.1402973234653473,0.14864161610603333,0.10558493435382843,0.11332329362630844,0.06228998675942421,0.07647976279258728,0.05549842491745949,0.07472078502178192,0.06083723530173302,0.08454917371273041,0.05476847290992737,0.08087677508592606,0.057250991463661194,0.08360970765352249,0.05822959914803505,0.08757884800434113,0.06266754865646362,0.09464690089225769,0.06753233075141907,0.09864175319671631,0.06862525641918182,0.099729984998703,0.06418430805206299,0.09324207156896591,0.06483209878206253,0.09478290379047394,0.07073330879211426,0.10131272673606873,0.06662340462207794,0.10015588998794556,0.0672001838684082,0.10044310241937637,0.07324820011854172,0.10895460098981857,0.07095049321651459,0.10703867673873901,0.07843179255723953,0.1211213767528534,0.09373651444911957,0.15084193646907806,0.09609761834144592,0.15692192316055298,0.10241170227527618,0.1727646440267563,0.09938400983810425,0.17062170803546906,0.10863164812326431,0.18841445446014404,0.10173480957746506,0.174593985080719,0.11176975816488266,0.184433251619339,0.10949498414993286,0.1715601533651352,0.1272144317626953,0.18979932367801666,0.13198354840278625,0.18076610565185547,0.9934670329093933,0.0964144915342331,0.021413210779428482,p011_smile_right,16.693182080329542,64.82398568900864,0.14633253493132853
0.34724146127700806,0.3551604747772217,0.24298974871635437,0.25097405910491943,0.15682251751422882,0.17038176953792572,0.12316261231899261,0.1395033895969391,0.09570799767971039,0.12586617469787598,0.0845591276884079,0.11095822602510452,0.09308475255966187,0.1213165819644928,0.08924426883459091,0.11726932227611542,0.092984139919281,0.12132925540208817,0.10016059130430222,0.13026633858680725,0.1042848750948906,0.13475629687309265,0.10699926316738129,0.13697583973407745,0.10973473638296127,0.1396390199661255,0.10795406997203827,0.13651297986507416,0.11283345520496368,0.14297184348106384,0.13477259874343872,0.1739296168088913,0.12096261233091354,0.15420207381248474,0.12090259045362473,0.1537710279226303,0.1282138228416443,0.16447192430496216,0.12967483699321747,0.16538619995117188,0.1386815756559372,0.1747964769601822,0.15796911716461182,0.20066393911838531,0.16261816024780273,0.20706170797348022,0.17196574807167053,0.22099711000919342,0.1682213693857193,0.21680817008018494,0.17756903171539307,0.23211176693439484,0.16679462790489197,0.21613918244838715,0.17781026661396027,0.2284124791622162,0.1616414487361908,0.20500530302524567,0.18370389938354492,0.2286730706691742,0.17794112861156464,0.21555495262145996,0.9917324781417847,0.14346933364868164,0.03409962356090546,p012_neutral_front,14.672504153278519,62.80330776195762,0.18466083385738694
0.34774166345596313,0.3562520444393158,0.24080494046211243,0.24795030057430267,0.15339043736457825,0.1636199653148651,0.11852025240659714,0.12932705879211426,0.08901727944612503,0.11081100255250931,0.07327133417129517,0.0919133797287941,0.08182623237371445,0.1027648001909256,0.0781741514801979,0.0996294915676117,0.08274799585342407,0.10557327419519424,0.09051695466041565,0.11424019187688828,0.09510529786348343,0.1204792782664299,0.09892193973064423,0.12585870921611786,0.10331008583307266,0.1309211105108261,0.10363809019327164,0.13134810328483582,0.10913016647100449,0.1387210190296173,0.13138142228126526,0.16475388407707214,0.11723700910806656,0.15041039884090424,0.11817680299282074,0.1520337164402008,0.1245027631521225,0.16152216494083405,0.12747596204280853,0.16440434753894806,0.13812752068042755,0.17785508930683136,0.15617966651916504,0.2033224105834961,0.1607799232006073,0.20898619294166565,0.17008082568645477,0.22440576553344727,0.1676737666130066,0.22204603254795074,0.1731155663728714,0.23275570571422577,0.16383478045463562,0.2182266265153885,0.1740705966949463,0.231855571269989,0.15920782089233398,0.2058800756931305,0.18077778816223145,0.2311078906059265,0.181314155459404,0.22040435671806335,0.9286900162696838,0.13903926312923431,0.03302470222115517,p012_neutral_left,14.811610896647503,62.9424145053266,0.18172699915300194
0.3508149981498718,0.35897502303123474,0.24366675317287445,0.2527313232421875,0.15823332965373993,0.17331485450267792,0.12569957971572876,0.14282891154289246,0.09424703568220139,0.12162364274263382,0.08500391989946365,0.1122036799788475,0.09147652238607407,0.12067833542823792,0.08548048883676529,0.11680977046489716,0.08719410002231598,0.11984298378229141,0.09095529466867447,0.12420719116926193,0.09399264305830002,0.12660516798496246,0.09561126679182053,0.12739776074886322,0.09602846950292587,0.12726935744285583,0.09187188744544983,0.12224255502223969,0.09545955061912537,0.12612807750701904,0.11251971125602722,0.14770618081092834,0.10332640260457993,0.13450466096401215,0.10474074631929398,0.13539475202560425,0.11587615311145782,0.1470034420490265,0.11569559574127197,0.1457744836807251,0.12366219609975815,0.15491273999214172,0.14504438638687134,0.18093320727348328,0.15049053728580475,0.18696853518486023,0.16174817085266113,0.20245769619941711,0.16011770069599152,0.20061907172203064,0.1766194999217987,0.22188307344913483,0.16856029629707336,0.21007488667964935,0.18153803050518036,0.22339244186878204,0.17066892981529236,0.20830003917217255,0.18889416754245758,0.22636662423610687,0.17894066870212555,0.21053417026996613,0.9914157390594482,0.13691838085651398,0.031115809455513954,p012_neutral_right,15.070188966724254,63.200992575403355,0.17639673878933804
0.35212278366088867,0.3600583076477051,0.24652829766273499,0.25436705350875854,0.159992516040802,0.17321191728115082,0.12573154270648956,0.1417311728000641,0.0962638258934021,0.12568505108356476,0.08407130092382431,0.1098942682147026,0.09175485372543335,0.11925312131643295,0.08771003782749176,0.11469937115907669,0.09126918762922287,0.11828503012657166,0.09803559631109238,0.12650761008262634,0.1021125316619873,0.13066710531711578,0.1049419417977333,0.13292540609836578,0.10789105296134949,0.13554055988788605,0.10679234564304352,0.13305112719535828,0.11242730170488358,0.1400231271982193,0.13366009294986725,0.16889721155166626,0.12186475098133087,0.15242095291614532,0.12251689285039902,0.15327808260917664,0.1309528350830078,0.16493649780750275,0.13178019225597382,0.16496111452579498,0.1402905136346817,0.17430022358894348,0.15960316359996796,0.19969789683818817,0.16389170289039612,0.2050304114818573,0.1739276498556137,0.2198413908481598,0.17077912390232086,0.21663710474967957,0.18147499859333038,0.23309212923049927,0.17108018696308136,0.2182079404592514,0.1830204874277115,0.23218661546707153,0.16659584641456604,0.20869824290275574,0.1891433745622635,0.2333214282989502,0.18216924369335175,0.21832704544067383,0.9917104840278625,0.1448630690574646,0.03417198732495308,p012_smile_front,14.663297633972165,62.794101242651266,0.18485666697458622
0.3491722047328949,0.35752660036087036,0.2420816868543625,0.24921414256095886,0.15459570288658142,0.1653527319431305,0.1196320429444313,0.13138265907764435,0.08967403322458267,0.11283580213785172,0.07421519607305527,0.09446737915277481,0.0825086385011673,0.10490521043539047,0.07900777459144592,0.10158392041921616,0.08361650258302689,0.10732367634773254,0.09138447046279907,0.11580504477024078,0.09605628997087479,0.12200973182916641,0.10017748177051544,0.12745404243469238,0.10498787462711334,0.13265307247638702,0.10595685988664627,0.1333131194114685,0.11192501336336136,0.14105446636676788,0.13360661268234253,0.16666747629642487,0.12093851715326309,0.1535607874393463,0.1217612698674202,0.15520119667053223,0.12802626192569733,0.16495142877101898,0.13096557557582855,0.16752564907073975,0.141535684466362,0.1807435154914856,0.15928851068019867,0.2058809995651245,0.16372179985046387,0.21127577126026154,0.1728510558605194,0.2265789955854416,0.17030392587184906,0.2242213934659958,0.17572425305843353,0.2350899577140808,0.16661401093006134,0.22090540826320648,0.17653532326221466,0.2340501993894577,0.16203968226909637,0.2088935822248459,0.1830943077802658,0.233380988240242,0.18380938470363617,0.2231103926897049,0.9427035450935364,0.14116181433200836,0.03380143642425537,p012_smile_left,14.710648435722732,62.841452044401834,0.18385166962596605
0.35126999020576477,0.3593418598175049,0.24425360560417175,0.25330641865730286,0.15928645431995392,0.17462800443172455,0.12691336870193481,0.14456892013549805,0.09571518748998642,0.1240352988243103,0.0860312208533287,0.11409754306077957,0.09208818525075912,0.12218338996171951,0.08579624444246292,0.11825571954250336,0.08703165501356125,0.1209602802991867,0.0906652957201004,0.12519805133342743,0.0933137834072113,0.12736932933330536,0.09466371685266495,0.12800979614257812,0.09494609385728836,0.12780091166496277,0.0905408039689064,0.12245730310678482,0.09383289515972137,0.12586945295333862,0.11066288501024246,0.14634433388710022,0.10098806768655777,0.1332402229309082,0.10247501730918884,0.13391762971878052,0.11416659504175186,0.1454991102218628,0.11387341469526291,0.14433284103870392,0.12145855277776718,0.15351900458335876,0.14259330928325653,0.17905935645103455,0.14835256338119507,0.18520623445510864,0.1592686027288437,0.20021511614322662,0.1575983166694641,0.1984458714723587,0.17472024261951447,0.21953092515468597,0.1672947257757187,0.20825067162513733,0.18033182621002197,0.22089752554893494,0.17079854011535645,0.20741592347621918,0.18861642479896545,0.22495464980602264,0.17912925779819489,0.21094001829624176,0.9922800660133362,0.13609732687473297,0.030954577028751373,p012_smile_right,15.092751259212845,63.22355486789195,0.17593912875978263
0.3387385904788971,0.3475813865661621,0.2280062884092331,0.23551015555858612,0.14147040247917175,0.15059798955917358,0.1071324273943901,0.11571905016899109,0.06523478031158447,0.07971009612083435,0.05850877985358238,0.0765937864780426,0.06341126561164856,0.08549952507019043,0.0581216998398304,0.08230777829885483,0.0607212595641613,0.08620002120733261,0.061206668615341187,0.08934293687343597,0.0657028928399086,0.09646474570035934,0.07099545747041702,0.10184359550476074,0.07281208038330078,0.10412336140871048,0.0693870261311531,0.09959907084703445,0.06945773959159851,0.10045560449361801,0.07400821149349213,0.10651836544275284,0.07128211855888367,0.1064877137541771,0.07171318680047989,0.10704673826694489,0.07530198991298676,0.11131441593170166,0.07491929829120636,0.11232513934373856,0.08540462702512741,0.13153046369552612,0.10093897581100464,0.16180115938186646,0.10274266451597214,0.16719487309455872,0.11072845757007599,0.1857285499572754,0.10973036289215088,0.18561924993991852,0.11947066336870193,0.2027243673801422,0.11408927291631699,0.18905015289783478,0.12774483859539032,0.20395803451538086,0.12049888074398041,0.18381145596504211,0.1406368613243103,0.20846492052078247,0.14065316319465637,0.19465191662311554,0.9922415018081665,0.10229016840457916,0.023820986971259117,p013_neutral_front,16.230402484245385,64.36120609292449,0.15434049038168537
0.3375456929206848,0.3468858301639557,0.23114749789237976,0.23929132521152496,0.14605076611042023,0.15614250302314758,0.11358491331338882,0.12353897094726562,0.08143879473209381,0.1002030000090599,0.0685407891869545,0.0869607999920845,0.07491012662649155,0.09668590128421783,0.06984726339578629,0.09359679371118546,0.07246525585651398,0.09827453643083572,0.07619597017765045,0.10364235192537308,0.07915227860212326,0.10899009555578232,0.08206155896186829,0.11348999291658401,0.08376114815473557,0.11578430980443954,0.08064796775579453,0.111196368932724,0.08107956498861313,0.1117592304944992,0.09256570786237717,0.12609027326107025,0.08410292863845825,0.11795824766159058,0.08419234305620193,0.11824718117713928,0.08658505976200104,0.12036067992448807,0.08902432769536972,0.12571990489959717,0.10304413735866547,0.14983783662319183,0.12028579413890839,0.17988650500774384,0.12309592217206955,0.18574818968772888,0.13175424933433533,0.20383135974407196,0.130447119474411,0.20344288647174835,0.13715071976184845,0.21546640992164612,0.13079172372817993,0.2021561712026596,0.14359751343727112,0.21785591542720795,0.13242529332637787,0.19219839572906494,0.15385006368160248,0.21825508773326874,0.1553455889225006,0.2045210897922516,0.9828065037727356,0.11538605391979218,0.027237476781010628,p013_neutral_left,15.648331269662757,63.77913487834186,0.16503780409654822
0.33957499265670776,0.34817907214164734,0.2292342633008957,0.23636844754219055,0.14237482845783234,0.15071338415145874,0.10716978460550308,0.1147996336221695,0.0620030015707016,0.07509006559848785,0.05474770441651344,0.07245263457298279,0.05859366059303284,0.08017231523990631,0.051390640437603,0.0750705823302269,0.052824750542640686,0.07723069936037064,0.0525871105492115,0.08002355694770813,0.0573657862842083,0.08778393268585205,0.06288610398769379,0.09276790916919708,0.06392628699541092,0.09392932057380676,0.05823267251253128,0.08533921837806702,0.05715162307024002,0.08435679972171783,0.060389433056116104,0.08839335292577744,0.0580231212079525,0.08915607631206512,0.058025896549224854,0.08875030279159546,0.06202588975429535,0.09467122703790665,0.061042968183755875,0.09467973560094833,0.07180215418338776,0.1132972463965416,0.08851490914821625,0.1457747220993042,0.09097118675708771,0.15294677019119263,0.09939238429069519,0.1723865270614624,0.09841463714838028,0.17264023423194885,0.1100882962346077,0.19368307292461395,0.10482984781265259,0.18031452596187592,0.11707832664251328,0.19133153557777405,0.1133439913392067,0.17831146717071533,0.13060690462589264,0.1960097849369049,0.13078109920024872,0.18344098329544067,0.9940838813781738,0.09373053163290024,0.02121599018573761,p013_neutral_right,16.733366941746887,64.864170550426,0.14565709795865633
0.33862510323524475,0.3473142981529236,0.22775648534297943,0.23487932980060577,0.14128327369689941,0.14992952346801758,0.10693881660699844,0.11497848480939865,0.06480920314788818,0.07910383492708206,0.05785504728555679,0.07543519139289856,0.06287076324224472,0.08426942676305771,0.05750560760498047,0.08099949359893799,0.06023365631699562,0.08495120704174042,0.060988664627075195,0.0885150283575058,0.06552265584468842,0.09529747813940048,0.07076942175626755,0.10033396631479263,0.07242585718631744,0.10233459621667862,0.06854677200317383,0.09736290574073792,0.06834130734205246,0.09798534214496613,0.07355589419603348,0.10551036149263382,0.07018544524908066,0.10405907779932022,0.07046952098608017,0.10442280769348145,0.07362713664770126,0.108053058385849,0.07371030002832413,0.10958360135555267,0.08510375022888184,0.12969207763671875,0.10161712765693665,0.16084866225719452,0.10410477221012115,0.16723167896270752,0.11211246252059937,0.1852792650461197,0.11091189086437225,0.18485096096992493,0.12077391892671585,0.2017836570739746,0.1150711253285408,0.18783794343471527,0.128737211227417,0.20281001925468445,0.12080666422843933,0.18184740841388702,0.14145660400390625,0.20664262771606445,0.1410302370786667,0.19233918190002441,0.9935059547424316,0.1021919846534729,0.023458125069737434,p013_smile_front,16.29706702553275,64.42787063421186,0.15316045530664055
0.33977752923965454,0.34884461760520935,0.23147225379943848,0.23919884860515594,0.1458287239074707,0.15542010962963104,0.1123940646648407,0.1216491162776947,0.0747804045677185,0.09151053428649902,0.0644526481628418,0.08253747969865799,0.07005678117275238,0.09180843830108643,0.06504633277654648,0.08877623826265335,0.06797677278518677,0.0936107262969017,0.06990160793066025,0.09743570536375046,0.07350243628025055,0.10353361815214157,0.07745742052793503,0.10846100747585297,0.07895133644342422,0.11028555035591125,0.07545455545186996,0.10521851480007172,0.07518716156482697,0.10494488477706909,0.08258336037397385,0.11412829160690308,0.07764135301113129,0.11098770797252655,0.07769569009542465,0.11107427626848221,0.07958032190799713,0.1126260980963707,0.08101334422826767,0.11603587120771408,0.09525129199028015,0.13994580507278442,0.11241523921489716,0.17056669294834137,0.11471085250377655,0.17604489624500275,0.12340601533651352,0.19425329566001892,0.1224474087357521,0.19423532485961914,0.12952616810798645,0.20711416006088257,0.12381050735712051,0.19366025924682617,0.1368701159954071,0.2084389328956604,0.1271195113658905,0.1842191219329834,0.14823035895824432,0.20974132418632507,0.14998245239257812,0.19666443765163422,0.9894189238548279,0.10983260720968246,0.025301402434706688,p013_smile_left,15.968554055920109,64.09935766459921,0.15906414566050606
0.34074631333351135,0.3493293225765228,0.23040556907653809,0.23758141696453094,0.14345096051692963,0.15196265280246735,0.10819149762392044,0.11606693267822266,0.0634632259607315,0.07738304883241653,0.05625571310520172,0.07491114735603333,0.06033926084637642,0.08293122798204422,0.053252387791872025,0.07801535725593567,0.054846812039613724,0.08034060150384903,0.05450599268078804,0.0829143077135086,0.05909627676010132,0.09015282988548279,0.06441907584667206,0.09473390877246857,0.06530626118183136,0.09569410234689713,0.059267204254865646,0.08725882321596146,0.0580020397901535,0.08627203851938248,0.061354801058769226,0.09063925594091415,0.058777809143066406,0.09088878333568573,0.058900896459817886,0.09052674472332001,0.06305794417858124,0.09626687318086624,0.06195763498544693,0.09596405923366547,0.07272951304912567,0.11449779570102692,0.08950024843215942,0.14695560932159424,0.09216185659170151,0.15419133007526398,0.10063465684652328,0.17341268062591553,0.09963616728782654,0.17351651191711426,0.11116835474967957,0.1940010040998459,0.10576681792736053,0.18053841590881348,0.11825192719697952,0.19203342497348785,0.11370616406202316,0.17779242992401123,0.131753072142601,0.1965404599905014,0.1313839703798294,0.1831260323524475,0.9932921528816223,0.09492017328739166,0.02153928577899933,p013_smile_right,16.667687015664523,64.79849062434363,0.14676268524049063
0.3412376940250397,0.34863436222076416,0.23408818244934082,0.23833587765693665,0.15194809436798096,0.15702374279499054,0.11936576664447784,0.12331515550613403,0.07451625168323517,0.08270236849784851,0.05937492102384567,0.06819280982017517,0.059214480221271515,0.06982287019491196,0.04926280677318573,0.06137922778725624,0.04956560581922531,0.06215856969356537,0.047680433839559555,0.06220288574695587,0.04884031042456627,0.06411952525377274,0.05261002108454704,0.06726041436195374,0.053104717284440994,0.06801512837409973,0.05033274367451668,0.06503918766975403,0.05217266082763672,0.06784868985414505,0.06051722913980484,0.07914431393146515,0.05392439663410187,0.07256482541561127,0.054867975413799286,0.07403139770030975,0.06074247136712074,0.08110670000314713,0.05914377048611641,0.07967007905244827,0.06352639943361282,0.087839774787426,0.07214828580617905,0.10399132966995239,0.07418215274810791,0.10743775218725204,0.07790862023830414,0.11734956502914429,0.07539969682693481,0.11664452403783798,0.08179150521755219,0.12871399521827698,0.07837837189435959,0.12155310064554214,0.08740346133708954,0.13210102915763855,0.08543655276298523,0.12213845551013947,0.10441292822360992,0.1431509107351303,0.11136112362146378,0.1410171538591385,0.9963614344596863,0.0853109061717987,0.01483343355357647,p014_neutral_front,18.287583094723352,66.41838670340246,0.12179258414852881
